term,tfidf_mean
가족들과,0.003239894373441293
눈빛,0.003228287264444607
단종을,0.0032033176458055317
스토리가,0.0031923403774537914
오랫만에,0.003186415997454174
이야기를,0.0031861453885762285
대해,0.0031456657715696282
재미,0.0031342090627396583
감동을,0.0031245796152312108
슬픔,0.0031202165357929316
연출이,0.003113009756104259
다른,0.0031070304540391255
호랑이,0.003100825430774912
감동과,0.0030918320748348146
있어서,0.003090484749702474
영화관에서,0.003075578946527677
엄청,0.003058721151342904
믿고보는,0.003044228826691389
슬퍼서,0.003039778847199215
연기로,0.003008805154221832
만든,0.003003939734046062
있고,0.0029856370053506815
영화로,0.002953315230496192
단종과,0.0029433931958547546
좋네요,0.002941495429516473
하고,0.002928706699617651
슬프네요,0.00292280784919529
같습니다,0.002911377318452789
배우가,0.0028939068648839907
좋아서,0.0028776919588310804
믿고,0.002866031562940532
재미있고,0.0028526424637968753
조금,0.0028511094811288938
관람,0.0028372254257819076
감독의,0.0028309032336717196
최고입니다,0.0028042458777085243
작품,0.0027897228727949692
단종에,0.002783426927305771
이런,0.0027643663513408994
재미와,0.0027340546741378893
생각보다,0.0027261199761514296
합니다,0.002681617746079652
관람했습니다,0.002637369324511927
없이,0.002635770729604836
많은,0.0026206040033108446
즐겁게,0.002615597303235301
울다가,0.0026053405470369047
가슴,0.0025905711215020114
배우분들의,0.0025766311210634303
스토리도,0.0025730827059234963
너무나,0.002557596216003237
대한,0.002552690748783777
이미,0.0025518957324811836
그래도,0.002551717421589975
극장에서,0.0025447234640679317
사극,0.002523127075398646
세조,0.002516914963625907
몰입이,0.002492517874686603
갑니다,0.0024852795934489484
웃음과,0.0024724781167238525
생각이,0.0024624178265920758
울었네요,0.002450198713524437
잘해서,0.0024265473996161933
볼만한,0.0023951276701966663
왕사남,0.002392347294850162
연기력에,0.0023889276819730274
보면서,0.0023657732217133107
배우님의,0.002359017308094552
얼마나,0.0023286049865267502
